protein_file,score,vina_score,features,label
/home/sl160/vina_docking_results/4jx7_protein_H.pdb,6.393203720124207,10.392,"[-0.6931472, -0.6931472, -0.49358505, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.520786]",True
/home/sl160/vina_docking_results/4jxv_protein_H.pdb,4.481493956572487,7.206,"[-0.6931472, -0.6931472, 11.968592, -0.6931472, -0.6931472, -0.6931472, -0.69308347, 21.531673]",False
/home/sl160/vina_docking_results/4jxw_protein_H.pdb,4.381780622002268,7.978,"[-0.6931472, -0.6931472, 22.432158, -0.6931472, -0.6931472, -0.6931472, -0.6931327, 20.01744]",False
/home/sl160/vina_docking_results/4jvq_protein_H.pdb,6.208340625813125,9.577,"[-0.6931472, -0.6931472, -0.6703869, -0.6931472, -0.6931472, -0.6931472, -0.5806803, 32.443336]",True
/home/sl160/vina_docking_results/4jyc_protein_H.pdb,-2.4599695109169084,8.29,"[-0.3519654, -0.6931415, 2.2598667, 7.6611733, -0.6931402, 3.0795717, -0.6895048, 2.846862]",True
/home/sl160/vina_docking_results/4jzb_protein_H.pdb,16.728834152280438,9.419,"[-0.6931472, -0.6931472, -0.68247527, -0.6931472, -0.6931472, -0.6931472, -0.665262, 92.24303]",True
/home/sl160/vina_docking_results/4jzr_protein_H.pdb,5.227581013989783,8.328,"[-0.6931472, -0.6931472, 11.394218, -0.6931472, -0.6931472, -0.6931472, -0.69314665, 25.822184]",True
/home/sl160/vina_docking_results/4k18_protein_H.pdb,6.269016243041994,10.027,"[-0.6931472, -0.6931472, -0.6609986, -0.6931472, -0.6931472, -0.6931471, -0.6931472, 32.830452]",True
/home/sl160/vina_docking_results/4k2f_protein_H.pdb,6.081519126012645,10.014,"[-0.6931472, -0.6931472, 19.775995, -0.6931472, -0.6931472, -0.6931472, -0.693147, 29.91411]",True
/home/sl160/vina_docking_results/4jq8_protein_H.pdb,6.513744338960967,9.312,"[-0.6931472, -0.6931472, -0.69314706, -0.6931472, -0.6931472, -0.6931471, -0.6931472, 34.223644]",True
/home/sl160/vina_docking_results/4jsz_protein_H.pdb,3.714488733461325,5.052,"[-0.6931472, -0.6931472, 12.8718605, -0.6931472, -0.6931472, -0.69314694, 0.7248138, 16.547005]",False
/home/sl160/vina_docking_results/4jt8_protein_H.pdb,4.716867440557843,9.854,"[-0.6931472, -0.6931472, 23.058493, -0.6931472, -0.6931472, -0.6931472, -0.69314593, 21.864311]",True
/home/sl160/vina_docking_results/4jsr_protein_H.pdb,4.994470604292761,10.37,"[-0.6931472, -0.6931472, 22.686218, -0.6931472, -0.6931472, -0.6931472, -0.69314677, 23.47507]",True
/home/sl160/vina_docking_results/4jt9_protein_H.pdb,4.456597343349855,9.187,"[-0.6931472, -0.6931472, 23.61012, -0.6931472, -0.6931472, -0.6931472, -0.6931469, 20.33577]",True
/home/sl160/vina_docking_results/4ju4_protein_H.pdb,5.503842367429523,7.637,"[-0.6931472, -0.6931472, -0.69293994, -0.6931472, -0.6931472, -0.6931472, 0.57309437, 27.99925]",False
/home/sl160/vina_docking_results/4jrv_protein_H.pdb,6.279787078956352,9.201,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.693147, -0.6931472, 32.89455]",True
/home/sl160/vina_docking_results/4jsc_protein_H.pdb,5.173359871444253,6.861,"[-0.6931472, -0.6931472, -0.6929198, -0.6931472, -0.6931472, -0.69312894, -0.6931472, 26.60903]",False
/home/sl160/vina_docking_results/4ju3_protein_H.pdb,5.788022045345788,7.854,"[-0.6931472, -0.6931472, -0.67177075, -0.6931472, -0.6931472, -0.6931472, 0.17681682, 29.764208]",False
/home/sl160/vina_docking_results/4jv7_protein_H.pdb,5.207947725008399,8.696,"[-0.6931472, -0.6931472, -0.6931281, -0.6931472, -0.6931472, -0.69314337, -0.6931472, 26.805521]",True
/home/sl160/vina_docking_results/4ju6_protein_H.pdb,4.904547705802568,7.715,"[-0.6931472, -0.6931472, -0.6368679, -0.6931472, -0.6931472, -0.6931472, -0.43159366, 24.976196]",False
/home/sl160/vina_docking_results/4ju7_protein_H.pdb,4.9515895705020085,7.719,"[-0.6931472, -0.6931472, -0.6529153, -0.6931472, -0.6931472, -0.6931472, -0.23523974, 25.16934]",False
/home/sl160/vina_docking_results/4jv9_protein_H.pdb,5.061829576430487,8.771,"[-0.6931472, -0.6931472, -0.6931412, -0.6931472, -0.6931472, -0.6931409, -0.69314706, 25.975447]",True
/home/sl160/vina_docking_results/4jvi_protein_H.pdb,5.7836780519026965,7.728,"[-0.6931472, -0.6931472, 13.8941, -0.6931472, -0.6931472, -0.6931472, -0.6929797, 28.75482]",False
/home/sl160/vina_docking_results/4jve_protein_H.pdb,5.994569770940627,9.794,"[-0.6931472, -0.6931472, -0.6921794, -0.6931472, -0.6931472, -0.6931472, -0.6931432, 31.274168]",True
/home/sl160/vina_docking_results/4jvj_protein_H.pdb,7.515125298245386,9.611,"[-0.6931472, -0.6931472, 29.418377, -0.6931472, -0.6931472, -0.6931472, -0.69314116, 37.1849]",True
/home/sl160/vina_docking_results/4jls_protein_H.pdb,-0.585194946549906,7.157,"[0.5586363, -0.6930284, 2.073151, 2.9373875, -0.6930724, 1.1821952, -0.68906796, 3.1896179]",False
/home/sl160/vina_docking_results/4jmu_protein_H.pdb,4.997312546532362,7.688,"[-0.6931472, -0.6931472, -0.6931471, -0.6931472, -0.6931472, -0.693147, -0.6908479, 25.608036]",False
/home/sl160/vina_docking_results/4joa_protein_H.pdb,6.653947824928292,10.535,"[-0.6931472, -0.6931472, -0.69310963, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 35.020123]",True
/home/sl160/vina_docking_results/4joo_protein_H.pdb,5.076542864333809,7.889,"[-0.6931472, -0.6931472, 6.0729356, -0.6931472, -0.6931472, -0.6931472, -0.69268703, 25.445974]",False
/home/sl160/vina_docking_results/4jp9_protein_H.pdb,5.366695403659101,8.896,"[-0.6931472, -0.6931472, 13.014046, -0.6931472, -0.6931472, -0.6931472, -0.68520117, 26.462698]",True
/home/sl160/vina_docking_results/4jpc_protein_H.pdb,5.7455205941445024,9.269,"[-0.6931472, -0.6931472, 18.064442, -0.6931472, -0.6931472, -0.6931472, -0.6912712, 28.159643]",True
/home/sl160/vina_docking_results/4jpe_protein_H.pdb,5.408964141830987,9.731,"[-0.6931472, -0.6931472, 19.617323, -0.6931472, -0.6931472, -0.6931472, -0.6922829, 26.107422]",True
/home/sl160/vina_docking_results/4jq7_protein_H.pdb,5.843796718172237,8.253,"[-0.6931472, -0.6931472, -0.6931319, -0.6931472, -0.6931472, -0.69314694, -0.6931472, 30.41773]",True
/home/sl160/vina_docking_results/4jql_protein_H.pdb,7.10174559038225,7.659,"[-0.6931472, -0.6931472, 15.475899, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 36.099434]",False
/home/sl160/vina_docking_results/4jr3_protein_H.pdb,6.506790152030942,9.403,"[-0.6931472, -0.6931472, -0.6931408, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 34.184135]",True
/home/sl160/vina_docking_results/4jrg_protein_H.pdb,4.710633265255113,6.471,"[-0.6931472, -0.6931472, -0.69280535, -0.6931472, -0.6931472, -0.6931405, -0.6931442, 23.980297]",False
/home/sl160/vina_docking_results/3bti_protein_H.pdb,8.804923072123628,10.409,"[-0.6931472, -0.6931472, 45.655506, -0.6931472, -0.6931472, -0.6931472, -0.6931456, 43.04137]",True
/home/sl160/vina_docking_results/3buf_protein_H.pdb,3.73047661369864,4.535,"[-0.6931472, -0.6931472, 18.40361, -0.6931472, -0.6931472, -0.6931472, -0.6892899, 16.680862]",False
/home/sl160/vina_docking_results/3bqn_protein_H.pdb,6.774585739464705,9.899,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 35.70546]",True
/home/sl160/vina_docking_results/3bsc_protein_H.pdb,6.429392806802299,8.317,"[-0.6931472, -0.6931472, 47.2001, -0.6931472, -0.6931472, -0.6931472, -0.693147, 29.406271]",True
/home/sl160/vina_docking_results/3nal_protein_H.pdb,6.329553616744608,10.318,"[-0.6931472, -0.6931472, -0.69308734, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.177265]",True
/home/sl160/vina_docking_results/3nlb_protein_H.pdb,5.81187440164189,9.174,"[-0.6931472, -0.6931472, -0.69208205, -0.6931472, -0.6931472, -0.6928385, -0.6931472, 30.236647]",True
/home/sl160/vina_docking_results/3nmq_protein_H.pdb,6.884709357403779,8.84,"[-0.6931472, -0.6931472, 7.938316, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 35.549225]",True
/home/sl160/vina_docking_results/4jlh_protein_H.pdb,3.597305528817269,4.825,"[-0.6931472, -0.6931472, 2.1309779, -0.6931472, -0.6931472, -0.69013053, -0.6248665, 17.377104]",False
/home/sl160/vina_docking_results/4jjs_protein_H.pdb,5.283234614958548,7.981,"[-0.6931472, -0.6931472, 2.1911054, -0.6931472, -0.6931472, -0.6931472, -0.46574396, 26.88447]",False
/home/sl160/vina_docking_results/4jju_protein_H.pdb,5.684796326103279,10.133,"[-0.6931472, -0.6931472, -0.5618661, -0.6931472, -0.6931472, -0.6931472, -0.6671655, 29.49257]",True
/home/sl160/vina_docking_results/4jlg_protein_H.pdb,6.49399281227557,9.23,"[-0.6931472, -0.6931472, 19.781414, -0.6931472, -0.6931472, -0.6931472, -0.6931379, 32.256844]",True
/home/sl160/vina_docking_results/4jmx_protein_H.pdb,4.853757849886658,4.869,"[-0.6931472, -0.6931472, 18.499792, -0.6931472, -0.6931472, -0.6931472, -0.6916441, 23.054323]",False
/home/sl160/vina_docking_results/3e64_protein_H.pdb,6.162831296264386,9.854,"[-0.6931472, -0.6931472, -0.6931469, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 32.230137]",True
/home/sl160/vina_docking_results/3e5a_protein_H.pdb,6.03944016067223,9.172,"[-0.6931472, -0.6931472, -0.69314307, -0.6931472, -0.6931472, -0.69307965, -0.6931472, 31.529238]",True
/home/sl160/vina_docking_results/3e7o_protein_H.pdb,5.3688049481073055,10.292,"[-0.6931472, -0.6931472, -0.6931459, -0.6931472, -0.6931472, -0.6931464, -0.6931472, 27.719337]",True
/home/sl160/vina_docking_results/3e2m_protein_H.pdb,20.94656944138919,11.053,"[-0.6931472, -0.6931472, 20.57691, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 114.288666]",True
/home/sl160/vina_docking_results/3e73_protein_H.pdb,4.613183961234845,3.966,"[-0.6931472, -0.6931472, 16.082468, -0.6931472, -0.6931472, -0.6931472, 3.4059296, 20.330002]",False
/home/sl160/vina_docking_results/3new_protein_H.pdb,5.123163221922184,11.806,"[-0.6931472, -0.6931472, -0.5330524, -0.6931472, -0.6931472, -0.6931472, -0.6931467, 26.309366]",True
/home/sl160/vina_docking_results/3nf6_protein_H.pdb,4.6691122192669,8.812,"[-0.6931472, -0.6931472, -0.6926099, -0.6931472, -0.6931472, -0.69311893, -0.68625295, 23.741774]",True
/home/sl160/vina_docking_results/3nf8_protein_H.pdb,11.92017079813329,8.262,"[-0.6931472, -0.6931472, 5.6948957, -0.6931472, -0.6931472, -0.6931472, -0.53345674, 64.29703]",True
/home/sl160/vina_docking_results/3nga_protein_H.pdb,6.109555234132355,10.341,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69312906, -0.6931472, 31.927504]",True
/home/sl160/vina_docking_results/3njy_protein_H.pdb,5.335409172513477,7.54,"[-0.6931472, -0.6931472, 31.907328, -0.6931472, -0.6931472, -0.6931472, -0.6650991, 24.565872]",False
/home/sl160/vina_docking_results/3br9_protein_H.pdb,7.574580203750038,8.561,"[-0.6931472, -0.6931472, 46.77703, -0.6931472, -0.6931472, -0.6931472, -0.69300455, 35.950256]",True
/home/sl160/vina_docking_results/3bt9_protein_H.pdb,14.480997090347454,11.077,"[-0.6931472, -0.6931472, 60.43866, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 73.94761]",True
/home/sl160/vina_docking_results/3bx5_protein_H.pdb,6.685229305978262,9.584,"[-0.6931472, -0.6931472, -0.3338516, -0.6931472, -0.6931472, -0.6931448, -0.6931472, 35.165295]",True
/home/sl160/vina_docking_results/3e01_protein_H.pdb,1.858069052279136,12.133,"[-0.69314486, -0.6931472, -0.61045635, -0.67703354, -0.6931468, -0.49722356, -0.66627395, 8.019533]",True
/home/sl160/vina_docking_results/3e12_protein_H.pdb,14.584378244320783,7.138,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6900313, 80.07104]",False
/home/sl160/vina_docking_results/3e3b_protein_H.pdb,5.797630309604943,9.376,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931469, -0.6931472, 30.155458]",True
/home/sl160/vina_docking_results/3e3u_protein_H.pdb,5.882364279068672,7.819,"[-0.6931472, -0.6931472, 21.208092, -0.6931472, -0.6931472, -0.6931472, -0.69314677, 28.65301]",False
/home/sl160/vina_docking_results/3e62_protein_H.pdb,4.852269178358798,6.663,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931467, -0.6931466, 24.78494]",False
/home/sl160/vina_docking_results/3e63_protein_H.pdb,5.333539011591679,9.102,"[-0.6931472, -0.6931472, -0.6931467, -0.6931472, -0.6931472, -0.69314706, -0.6931472, 27.519]",True
/home/sl160/vina_docking_results/3e51_protein_H.pdb,6.91375541268752,9.14,"[-0.6931472, -0.6931472, 50.523067, -0.6931472, -0.6931472, -0.6931472, -0.6926282, 31.856703]",True
/home/sl160/vina_docking_results/3dx1_protein_H.pdb,5.19890116236834,6.567,"[-0.6931472, -0.6931472, 36.227097, -0.6931472, -0.6931472, -0.6931472, -0.6325847, 23.38659]",False
/home/sl160/vina_docking_results/3dx0_protein_H.pdb,5.948568338914016,5.554,"[-0.6931472, -0.6931472, 36.534977, -0.6931472, -0.6931472, -0.6931472, -0.692379, 27.640501]",False
/home/sl160/vina_docking_results/3dx2_protein_H.pdb,6.049453739856015,5.398,"[-0.6931472, -0.6931472, 38.355877, -0.6931472, -0.6931472, -0.6931472, -0.6906446, 28.048018]",False
/home/sl160/vina_docking_results/3dxg_protein_H.pdb,4.129158499646447,6.374,"[-0.6931472, -0.6931472, -0.6930231, -0.6931472, -0.6931472, -0.6931448, -0.34265772, 20.542147]",False
/home/sl160/vina_docking_results/3dx4_protein_H.pdb,5.753829947375428,5.411,"[-0.6931472, -0.6931472, 34.927555, -0.6931472, -0.6931472, -0.6931472, -0.68803126, 26.67814]",False
/home/sl160/vina_docking_results/3dxh_protein_H.pdb,4.335437757916948,6.328,"[-0.6931472, -0.6931472, -0.69314545, -0.6931472, -0.6931472, -0.69314504, -0.43321258, 21.748856]",False
/home/sl160/vina_docking_results/3dy6_protein_H.pdb,6.31954287947396,10.833,"[-0.6931472, -0.6931472, -0.6929758, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.120384]",True
/home/sl160/vina_docking_results/3dwb_protein_H.pdb,5.61832047150863,8.191,"[-0.6931472, -0.6931472, 16.180555, -0.6931472, -0.6931472, -0.6931472, -0.69061166, 27.607422]",True
/home/sl160/vina_docking_results/3dya_protein_H.pdb,2.038000600486715,13.294,"[-0.6931437, -0.6931472, -0.6143209, -0.6759794, -0.69314694, -0.46926296, -0.67037565, 9.0787945]",True
/home/sl160/vina_docking_results/3dz4_protein_H.pdb,4.989333139421662,8.349,"[-0.6931472, -0.6931472, 30.034569, -0.6931472, -0.6931472, -0.6931472, -0.69272953, 22.780111]",True
/home/sl160/vina_docking_results/3dz2_protein_H.pdb,5.137502659086467,7.821,"[-0.6931472, -0.6931472, 31.022888, -0.6931472, -0.6931472, -0.6931472, -0.6923585, 23.532187]",False
/home/sl160/vina_docking_results/3dz5_protein_H.pdb,5.61667156527676,8.502,"[-0.6931472, -0.6931472, 28.195503, -0.6931472, -0.6931472, -0.6931472, -0.69314533, 26.51071]",True
/home/sl160/vina_docking_results/3dz6_protein_H.pdb,5.651410091296565,7.905,"[-0.6931472, -0.6931472, 33.440125, -0.6931472, -0.6931472, -0.6931472, -0.6931455, 26.232996]",False
/home/sl160/vina_docking_results/3e0q_protein_H.pdb,0.723307484943123,5.903,"[-0.6897463, -0.69301206, -0.6851676, 0.17614067, -0.692841, -0.02833736, -0.26858917, 3.5373273]",False
/home/sl160/vina_docking_results/3bxs_protein_H.pdb,5.547764780535951,9.516,"[-0.6931472, -0.6931472, 18.023046, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 27.040682]",True
/home/sl160/vina_docking_results/3c0z_protein_H.pdb,5.2295904068953165,4.746,"[-0.6931472, -0.6931472, 21.5651, -0.6931472, -0.6931472, -0.6931472, -0.6793515, 24.907011]",False
/home/sl160/vina_docking_results/3dpd_protein_H.pdb,5.523854261409866,7.255,"[-0.6931472, -0.6931472, -0.6899729, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 28.599874]",False
/home/sl160/vina_docking_results/3dpf_protein_H.pdb,7.917901993598154,13.325,"[-0.6931472, -0.6931472, 28.811668, -0.6931472, -0.6931472, -0.6931471, -0.6931472, 39.527996]",True
/home/sl160/vina_docking_results/3drp_protein_H.pdb,3.3754756526521006,12.549,"[-0.6931472, -0.6931472, 1.8772833, -0.69293445, -0.6931472, -0.68277204, -0.69276196, 16.175146]",True
/home/sl160/vina_docking_results/3dpk_protein_H.pdb,7.590580000860235,10.478,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314057, -0.6931472, 40.341064]",True
/home/sl160/vina_docking_results/3ds6_protein_H.pdb,6.904328362344447,13.644,"[-0.6931472, -0.6931472, -0.6735462, -0.6931472, -0.6931472, -0.69314706, -0.6931472, 36.440742]",True
/home/sl160/vina_docking_results/3drr_protein_H.pdb,3.368497851073121,11.29,"[-0.6931472, -0.6931472, 2.1219795, -0.6929377, -0.6931472, -0.68297637, -0.69274986, 16.113089]",True
/home/sl160/vina_docking_results/3drs_protein_H.pdb,3.236512173957552,9.646,"[-0.6931472, -0.6931472, 2.1169682, -0.6919773, -0.6931472, -0.6862798, -0.6921794, 15.361341]",True
/home/sl160/vina_docking_results/3dtc_protein_H.pdb,6.346213334251469,11.787,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931465, 33.27191]",True
/home/sl160/vina_docking_results/3du8_protein_H.pdb,4.926013932934444,7.144,"[-0.6931472, -0.6931472, -0.69313115, -0.6931472, -0.6931472, -0.693147, -0.6931472, 25.203876]",False
/home/sl160/vina_docking_results/3dt1_protein_H.pdb,6.655035015044916,10.491,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931459, -0.6931472, 35.026306]",True
/home/sl160/vina_docking_results/3dgq_protein_H.pdb,14.08844567492236,5.693,"[-0.6931472, -0.6931472, 30.327852, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 74.445]",False
/home/sl160/vina_docking_results/3dgl_protein_H.pdb,4.657060619200374,6.155,"[-0.6931472, -0.6931472, -0.68830884, -0.6931472, -0.6931472, -0.6931468, -0.68359435, 23.671867]",False
/home/sl160/vina_docking_results/3di6_protein_H.pdb,2.24805449300301,12.026,"[-0.6931472, -0.6931472, 1.8379788, -0.69262725, -0.6931471, -0.6893221, -0.68440366, 9.763477]",True
/home/sl160/vina_docking_results/3dkf_protein_H.pdb,6.089082710911923,10.656,"[-0.6931472, -0.6931472, -0.6931326, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 31.811174]",True
/home/sl160/vina_docking_results/3dkg_protein_H.pdb,4.79560183813124,7.08,"[-0.6931472, -0.6931472, -0.6931435, -0.6931472, -0.6931472, -0.693147, -0.69314414, 24.463018]",False
/home/sl160/vina_docking_results/3dng_protein_H.pdb,7.422945014979964,11.849,"[-0.6931472, -0.6931472, 29.351921, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 36.667248]",True
/home/sl160/vina_docking_results/3byo_protein_H.pdb,6.437190063033344,12.026,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314605, -0.6931472, 33.788746]",True
/home/sl160/vina_docking_results/3c10_protein_H.pdb,5.988949782271031,7.218,"[-0.6931472, -0.6931472, 19.916077, -0.6931472, -0.6931472, -0.6931472, -0.6910733, 29.374746]",False
/home/sl160/vina_docking_results/3c39_protein_H.pdb,3.7283482710878113,5.455,"[-0.6931472, -0.6931472, 6.8992705, -0.6931472, -0.6931181, -0.6931469, 3.498104, 16.099678]",False
/home/sl160/vina_docking_results/3ddg_protein_H.pdb,5.690799734843946,8.23,"[-0.6931472, -0.6931472, 38.700016, -0.6931472, -0.6931472, -0.6931472, -0.6900306, 25.979128]",True
/home/sl160/vina_docking_results/3ddu_protein_H.pdb,5.712152473744658,8.223,"[-0.6931472, -0.6931472, 23.123817, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 27.512526]",True
/home/sl160/vina_docking_results/3dg8_protein_H.pdb,4.576169967920987,6.702,"[-0.6931472, -0.6931472, 10.611084, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 22.19251]",False
/home/sl160/vina_docking_results/3dga_protein_H.pdb,4.985630042578436,7.431,"[-0.6931472, -0.6931472, 14.063421, -0.6931472, -0.6931472, -0.6931472, -0.6931461, 24.205904]",False
/home/sl160/vina_docking_results/3dej_protein_H.pdb,-1.7511274892911506,7.219,"[2.208496, -0.6918529, 0.17298144, 4.7991424, -0.6928669, 1.3585055, -0.6887975, 1.2743444]",False
/home/sl160/vina_docking_results/3dgn_protein_H.pdb,4.771305104543919,6.272,"[-0.6931472, -0.6931472, -0.6675789, -0.6931472, -0.6931472, -0.6931468, -0.68133473, 24.318132]",False
/home/sl160/vina_docking_results/3c6t_protein_H.pdb,3.724377170604648,12.321,"[-0.6931472, -0.6931472, 2.5664768, -0.69305915, -0.6931472, -0.6861881, -0.69247293, 18.0904]",True
/home/sl160/vina_docking_results/3db8_protein_H.pdb,6.407577501446086,8.904,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931471, -0.6931469, 33.62052]",True
/home/sl160/vina_docking_results/3dba_protein_H.pdb,7.377327926960603,9.929,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69181466, 39.129078]",True
/home/sl160/vina_docking_results/3da6_protein_H.pdb,7.219490033869732,11.63,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 38.232925]",True
/home/sl160/vina_docking_results/3dbd_protein_H.pdb,6.926437385815426,10.209,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69314516, -0.6931472, 36.56812]",True
/home/sl160/vina_docking_results/3db6_protein_H.pdb,7.133667966456216,8.924,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 37.745377]",True
/home/sl160/vina_docking_results/3dcs_protein_H.pdb,5.990328769870315,5.904,"[-0.6931472, -0.6931472, 28.241068, -0.6931472, -0.6931472, -0.6931472, -0.69288945, 28.629198]",False
/home/sl160/vina_docking_results/3dbs_protein_H.pdb,6.991622938254331,10.194,"[-0.6931472, -0.6931472, -0.69314307, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 36.93843]",True
/home/sl160/vina_docking_results/3dd0_protein_H.pdb,7.004430777336987,6.764,"[-0.6931472, -0.6931472, 17.619291, -0.6931472, -0.6931472, -0.6931472, -0.68958604, 35.351078]",False
/home/sl160/vina_docking_results/3dcw_protein_H.pdb,6.960673335369185,6.722,"[-0.6931472, -0.6931472, 18.479952, -0.6931472, -0.6931472, -0.6931472, -0.67575, 35.019215]",False
/home/sl160/vina_docking_results/3dcv_protein_H.pdb,5.471316329723361,9.259,"[-0.6931472, -0.6931472, 1.2629181, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 28.124514]",True
/home/sl160/vina_docking_results/3dct_protein_H.pdb,8.156256683156265,11.454,"[-0.6931472, -0.6931472, 23.673996, -0.6931472, -0.6931472, -0.6931472, -0.693147, 41.34744]",True
/home/sl160/vina_docking_results/3bz3_protein_H.pdb,6.380029684786538,11.082,"[-0.6931472, -0.6931472, -0.6931407, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.46402]",True
/home/sl160/vina_docking_results/3c4e_protein_H.pdb,4.792108551250277,7.761,"[-0.6931472, -0.6931472, -0.6930971, -0.6931472, -0.6931472, -0.6931464, -0.6931472, 24.443169]",False
/home/sl160/vina_docking_results/3c49_protein_H.pdb,6.331592559548284,12.046,"[-0.6931472, -0.6931472, 2.467527, -0.6931472, -0.6931472, -0.6931472, -0.6930195, 32.90251]",True
/home/sl160/vina_docking_results/3c1x_protein_H.pdb,7.3365669239894755,11.638,"[-0.6931472, -0.6931472, -0.69314617, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 38.89803]",True
/home/sl160/vina_docking_results/3c4c_protein_H.pdb,6.80036352245852,10.176,"[-0.6931472, -0.6931472, -0.6541363, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 35.84837]",True
/home/sl160/vina_docking_results/3c4f_protein_H.pdb,5.455482487916909,9.916,"[-0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.6931472, -0.69313794, -0.6931472, 28.21176]",True
/home/sl160/vina_docking_results/3bc3_protein_H.pdb,6.949035643665903,7.214,"[-0.6931472, -0.6931472, 31.747015, -0.6931472, -0.6931472, -0.6931472, -0.6931472, 33.75806]",False
/home/sl160/vina_docking_results/3c5u_protein_H.pdb,5.47935487327151,9.106,"[-0.6931472, -0.6931472, 4.4994097, -0.6931472, -0.6931472, -0.6931472, -0.6931471, 27.877024]",True
/home/sl160/vina_docking_results/3c7p_protein_H.pdb,6.970134729462248,8.781,"[-0.6931472, -0.6931472, 18.063898, -0.6931472, -0.6931472, -0.6931472, -0.6931198, 35.117332]",True
/home/sl160/vina_docking_results/3c6u_protein_H.pdb,2.90201975871236,12.864,"[-0.6931472, -0.6931472, -0.6001755, -0.68282133, -0.6931472, -0.43098122, -0.69230705, 14.027439]",True
/home/sl160/vina_docking_results/3caj_protein_H.pdb,7.069195762163839,6.485,"[-0.6931472, -0.6931472, 17.656424, -0.6931472, -0.6931472, -0.6931472, -0.69031554, 35.71592]",False
/home/sl160/vina_docking_results/3d6q_protein_H.pdb,4.153773792920872,6.088,"[-0.6931472, -0.6931472, -0.6931249, -0.6931472, -0.6931472, -0.69314414, -0.53048354, 20.754263]",False
/home/sl160/vina_docking_results/3d5m_protein_H.pdb,7.016281119387388,10.101,"[-0.6931472, -0.6931472, 47.03728, -0.6931472, -0.6931472, -0.6931472, -0.6931437, 32.755085]",True
/home/sl160/vina_docking_results/3d7g_protein_H.pdb,5.70527458367694,7.633,"[-0.6931472, -0.6931472, 26.127407, -0.6931472, -0.6931472, -0.6931472, -0.4288366, 27.099688]",False
/home/sl160/vina_docking_results/3d7d_protein_H.pdb,6.916184416600107,8.977,"[-0.6931472, -0.6931472, 23.928669, -0.6931472, -0.6931472, -0.6931472, -0.69297713, 34.27956]",True
/home/sl160/vina_docking_results/3d7m_protein_H.pdb,5.879657729599695,11.24,"[-0.6931472, -0.6931472, 8.477177, -0.6931472, -0.6931472, -0.6931471, -0.693126, 29.790792]",True
/home/sl160/vina_docking_results/3d7f_protein_H.pdb,6.735038773433683,8.899,"[-0.6931472, -0.6931472, 29.324379, -0.6931472, -0.6931472, -0.6931472, -0.6929691, 32.761738]",True
/home/sl160/vina_docking_results/3d7h_protein_H.pdb,7.179314597310815,9.344,"[-0.6931472, -0.6931472, 24.705652, -0.6931472, -0.6931472, -0.6931472, -0.69313633, 35.70406]",True
